id_alumne,PIP,PED,PDAA,AT,SOC,LCAT,LESP,DIDA,LENG,INCL,SEOE,DIDC,DIDM,CINA,PLST,EDFI,PRAC,DGEO
6768,6.0,5.0,7.8,6.7,6.1,6.3,6.0,5.0,6.7,5.1,7.3,6.9,7.2,9.1,8.0,7.2,8.8,9.0
6770,7.3,7.0,7.0,7.3,5.0,6.0,6.8,6.5,6.0,7.0,8.0,8.0,7.0,7.4,9.0,6.5,8.6,9.8
6771,7.3,7.8,8.5,7.6,6.0,8.0,8.3,9.5,8.1,7.0,6.2,8.5,7.6,8.5,9.0,7.6,9.4,9.0
6772,9.1,8.0,8.5,8.5,7.0,7.5,8.4,8.5,8.9,8.3,9.5,9.0,9.0,9.5,9.5,8.2,9.0,8.8
6789,7.1,6.7,8.0,7.3,8.1,4.4,6.8,8.4,8.3,6.6,7.6,6.0,7.4,5.8,6.2,7.3,8.1,8.5
6790,,0.0,,,0.0,0.0,0.0,,,,,,,,,,,
6793,7.3,7.1,8.0,6.8,8.3,6.5,7.7,7.0,8.4,5.1,6.5,6.0,5.5,6.6,7.6,7.0,9.6,6.6
6799,0.0,,,,,7.0,3.5,,0.0,,,,,,,,,
6801,7.0,6.9,7.2,6.7,5.4,5.7,6.1,7.4,6.1,0.0,8.0,5.0,2.4,6.2,7.3,6.3,9.0,6.0
6803,7.7,7.2,8.1,7.5,7.5,4.0,6.1,9.8,6.7,6.0,8.0,7.5,6.2,6.1,7.8,5.4,8.2,6.5
6817,7.4,5.0,8.3,7.8,7.1,6.4,6.8,8.7,6.9,8.5,8.5,8.6,7.5,6.5,8.0,7.8,9.1,8.3
6818,6.7,6.4,7.6,7.6,6.3,6.1,8.2,8.0,7.1,5.6,7.1,6.6,7.8,6.3,7.3,7.6,9.0,8.5
6819,8.0,6.3,5.5,8.3,6.0,8.0,8.0,8.7,9.5,9.3,8.7,9.8,7.7,8.0,8.7,7.7,9.5,7.0
6821,7.2,7.0,7.3,7.3,7.7,3.5,5.8,9.0,7.0,5.8,6.5,6.4,4.6,6.3,7.5,7.5,7.8,3.9
6824,7.9,8.1,7.5,8.3,6.0,7.0,8.3,7.4,7.6,7.3,6.5,8.5,6.5,8.7,8.0,7.7,8.3,8.4
6825,7.1,10.0,9.0,7.6,6.0,7.5,7.6,8.9,7.4,6.7,7.6,9.4,7.3,7.8,8.0,7.8,9.3,8.2
6837,5.9,8.7,7.6,7.1,6.9,4.0,7.0,9.7,6.4,5.7,7.5,7.1,6.5,7.7,7.6,7.4,7.7,5.9
6839,6.4,7.5,7.0,7.7,7.3,4.0,7.1,6.0,6.2,7.7,8.9,9.0,6.8,6.8,7.6,6.7,9.0,6.5
6842,6.3,7.1,7.2,6.1,7.1,3.0,6.3,8.0,0.0,,,,,,,,,
6843,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,,,,,,,,,
6845,7.8,6.1,6.5,7.2,7.1,6.3,7.3,7.9,7.1,5.1,6.5,9.0,7.8,7.2,6.8,7.4,9.8,7.0
6849,9.0,7.5,7.0,8.4,6.0,7.0,8.2,9.7,8.4,9.0,8.7,9.5,7.8,9.0,9.8,9.0,8.0,8.1
6856,8.0,7.6,7.8,7.5,7.0,6.2,7.3,7.1,7.6,6.6,8.0,9.3,8.2,7.4,9.0,9.0,9.0,6.8
6860,9.0,8.2,8.3,7.1,6.4,5.5,7.3,8.7,7.8,6.2,7.0,8.1,8.1,8.6,7.7,7.5,8.4,9.2
6864,6.0,7.5,7.0,8.0,7.6,7.4,7.9,9.1,7.7,8.3,8.1,9.2,7.9,6.8,9.1,7.1,9.3,7.6
6865,6.5,5.4,0.0,7.6,0.0,6.6,0.0,7.6,8.6,,5.0,0.0,8.6,8.4,0.0,0.0,0.0,0.0
6874,7.0,5.0,7.4,7.1,6.8,6.2,7.1,8.3,7.3,6.5,7.5,7.3,5.5,7.1,8.2,6.1,9.0,7.2
6879,8.3,8.6,8.7,9.3,8.0,4.0,7.1,8.7,9.2,6.6,9.0,7.5,6.6,6.8,5.0,6.1,9.5,8.3
6884,7.4,7.6,8.3,7.3,5.5,3.0,6.6,9.4,5.7,6.3,7.5,7.4,6.1,,6.6,6.0,8.4,5.8
6886,8.0,7.0,8.0,7.3,6.7,7.0,7.0,9.2,7.6,6.5,6.2,9.6,7.6,7.2,9.1,7.0,9.8,7.5
6890,8.8,9.0,9.0,9.3,10.0,6.3,8.0,8.2,7.8,6.8,6.8,9.6,8.5,9.2,9.0,7.6,9.0,7.5
6895,7.0,7.4,8.0,8.0,7.0,6.2,7.1,7.5,7.1,7.5,7.5,7.0,7.2,7.4,6.7,6.5,8.5,8.2
6900,5.2,6.5,0.0,6.2,7.0,3.6,6.2,3.0,5.0,,,,,,,,,
6903,6.2,6.6,7.0,6.0,5.7,5.1,6.5,7.2,6.5,6.0,6.6,7.0,5.8,6.8,5.3,7.0,8.0,8.5
6911,8.4,7.1,7.0,8.4,6.0,8.0,8.0,8.8,9.0,9.1,5.5,9.0,7.3,7.0,9.8,7.6,9.2,7.5
6913,7.5,6.1,6.3,7.2,6.0,5.2,6.4,8.0,6.2,5.4,6.9,7.1,6.1,6.7,7.3,7.2,8.7,7.1
6915,6.9,8.0,7.7,7.7,7.6,6.0,6.8,8.0,6.8,8.0,9.0,9.4,7.6,8.2,7.3,7.6,6.5,6.5
6922,6.8,7.5,8.0,6.8,7.0,4.0,5.0,8.5,7.0,6.0,5.2,6.2,5.9,7.5,7.6,7.8,7.0,6.8
6923,7.4,7.3,7.3,7.3,7.4,0.0,6.5,7.2,7.3,6.5,6.0,6.4,5.6,5.9,5.7,7.0,7.2,5.7
6932,6.8,6.4,7.5,6.4,5.9,5.6,6.7,8.4,7.2,6.6,7.0,6.0,6.3,8.2,9.2,7.4,9.5,6.2
6937,7.0,6.4,7.1,7.7,5.7,2.0,6.6,6.0,5.4,6.0,7.3,5.5,,8.8,6.0,6.1,7.6,8.0
6939,5.8,7.5,7.6,6.8,7.3,5.6,6.5,5.0,5.8,3.0,7.0,7.6,6.6,8.1,7.4,7.4,8.5,9.1
6941,6.7,7.5,7.7,6.9,8.3,7.5,7.5,7.5,7.4,6.8,8.4,8.3,7.1,6.6,7.9,7.0,9.6,7.0
6949,7.5,6.6,7.5,7.1,6.6,7.8,8.5,9.1,7.1,8.8,8.3,9.0,7.3,7.6,8.8,9.0,9.4,5.9
6955,6.6,7.6,8.0,7.8,9.0,0.0,7.0,8.3,7.6,6.3,7.3,9.1,7.1,6.2,7.1,6.6,9.0,8.0
6958,8.5,8.4,9.0,9.0,7.5,7.0,8.0,8.6,9.3,7.5,9.5,8.3,7.5,6.6,8.5,7.0,10.0,6.0
6959,7.5,8.0,6.7,7.3,8.0,5.5,6.5,6.5,6.5,6.5,9.2,8.3,5.4,8.6,7.5,7.1,8.6,9.7
6962,7.8,7.2,9.0,8.0,7.8,4.0,5.9,5.7,4.9,6.8,7.5,8.3,5.7,5.4,7.7,7.0,7.2,5.6
6966,7.8,7.0,6.9,7.0,8.1,3.5,6.6,7.9,7.9,6.3,7.7,7.0,7.4,5.0,6.6,6.1,8.4,8.7
6971,1.0,6.0,5.0,6.1,5.0,0.0,3.5,3.5,0.0,5.0,7.1,5.9,,,,5.7,,
6978,5.0,7.0,6.5,7.8,7.9,3.0,0.0,9.7,5.6,,6.7,6.5,6.5,6.4,6.9,6.6,9.2,6.2
6984,8.0,8.2,8.5,7.8,7.5,6.2,6.0,8.9,6.3,7.6,6.2,8.0,6.7,8.1,8.2,6.6,7.9,7.6
6987,6.3,6.5,6.8,7.8,8.9,4.0,5.7,6.0,7.0,8.3,9.0,5.5,7.5,7.5,7.5,6.0,8.4,8.5
6988,6.5,8.7,6.8,7.9,6.2,5.4,7.7,5.8,6.7,6.5,8.0,7.7,6.9,7.1,7.5,7.1,9.4,8.0
6989,7.4,7.7,7.6,8.4,8.0,9.0,7.0,8.0,8.2,,8.7,8.0,7.4,7.6,9.2,7.4,9.5,8.9
6990,8.0,9.0,8.6,8.6,7.1,7.0,8.2,6.5,6.6,7.3,7.6,9.0,7.1,6.0,7.7,6.2,8.1,8.4
6994,5.8,7.5,8.5,8.5,7.3,3.9,6.0,6.7,6.7,7.5,7.5,6.5,9.0,,6.1,7.3,7.9,6.7
6995,6.6,8.0,6.8,8.0,6.1,6.5,6.4,7.5,7.0,7.4,8.0,8.0,7.5,6.7,9.0,8.2,8.7,8.0
7004,7.1,6.0,7.5,7.9,6.3,5.7,7.8,7.9,7.3,,,,,,,,,
7006,2.0,7.6,6.6,8.0,5.4,3.0,3.5,6.0,0.0,,,0.0,,6.6,,6.7,,0.0
7009,5.0,7.2,7.5,7.6,6.2,5.6,7.3,6.6,7.5,7.2,6.7,8.7,6.7,7.5,7.7,6.6,8.2,8.2
7011,7.5,8.7,7.1,7.3,6.8,5.5,6.9,6.6,7.8,8.0,7.6,8.0,7.9,8.2,7.0,6.6,8.9,7.9
7013,7.1,8.5,8.1,8.3,8.0,5.8,6.6,6.5,5.7,7.1,6.5,7.1,5.7,5.3,6.6,5.7,7.8,5.5
7015,6.0,8.4,7.9,8.6,7.3,6.9,6.0,7.5,8.3,9.2,8.8,9.0,8.7,7.5,8.2,6.6,8.5,5.9
7017,6.0,8.3,8.1,8.1,6.3,4.0,7.5,5.6,6.9,7.0,9.0,7.6,8.1,7.2,8.0,7.2,8.0,8.0
7018,7.0,5.0,6.6,6.9,6.0,4.0,6.8,7.1,5.7,,,,,,,,,
7021,6.5,7.1,7.5,7.5,5.1,4.0,0.0,0.0,6.8,0.0,7.7,0.0,,6.5,8.5,5.8,9.4,
7025,7.5,7.3,6.2,7.0,7.0,7.2,6.8,7.0,8.8,,,,,,,,,
7028,8.5,8.5,8.1,7.6,7.1,6.8,6.2,9.7,7.1,9.5,8.5,9.7,8.5,8.0,9.6,7.0,8.9,8.0
7029,7.5,6.5,7.3,7.4,7.6,7.0,4.0,7.0,7.0,6.1,9.1,6.4,7.2,8.0,8.0,7.3,8.4,8.7
7032,7.1,7.3,7.5,8.1,6.0,5.2,7.5,8.0,8.2,7.7,8.0,7.0,7.1,8.3,8.6,7.4,9.7,6.3
7043,6.0,8.6,7.5,7.6,5.6,6.4,0.0,8.4,6.8,7.1,7.0,8.5,7.3,7.3,8.0,7.6,8.6,6.4
7044,7.5,8.5,9.0,9.6,10.0,5.6,6.1,7.0,6.1,9.0,8.8,9.0,6.7,7.9,9.8,7.3,10.0,7.1
7045,7.2,6.8,8.9,8.1,7.0,7.6,7.1,9.4,7.8,7.0,9.0,9.6,8.0,7.8,9.5,9.0,9.6,7.6
7048,6.5,8.0,4.1,8.2,7.4,6.4,7.4,8.2,5.5,9.0,8.1,8.0,6.4,6.6,9.5,7.6,7.3,6.4
7050,6.7,7.5,7.5,7.9,8.0,5.3,4.0,6.0,6.2,5.0,7.0,5.5,6.1,6.6,7.0,6.6,8.0,5.7
7051,6.2,6.0,8.4,6.7,5.7,6.3,6.4,8.1,7.2,5.6,8.1,6.0,7.0,8.2,8.0,7.4,7.8,8.0
7057,8.0,8.0,7.0,7.8,8.3,5.9,7.9,9.7,7.3,6.0,6.5,7.5,6.5,6.5,7.0,5.7,8.4,6.0
7059,,,,,0.0,7.1,0.0,7.4,6.6,,,,,,,,,
7061,7.3,7.6,7.9,7.0,6.3,7.1,6.2,6.4,6.5,,,,,,,,,
7064,7.1,7.3,7.6,7.6,7.3,5.5,6.0,7.7,9.4,,,,,,,,,
7065,6.9,8.7,8.1,8.5,10.0,7.0,7.1,7.0,7.8,6.4,7.5,9.7,8.4,7.8,8.5,7.1,7.1,9.5
7075,6.3,6.1,7.4,6.4,6.2,6.4,6.2,0.0,0.0,6.3,6.6,7.0,,7.8,3.0,6.0,8.7,8.0
7078,6.3,8.5,6.7,7.7,7.6,4.0,6.0,7.7,6.2,8.2,6.5,7.1,6.4,6.4,7.6,6.9,8.3,6.9
7079,5.0,8.1,7.9,8.6,5.2,3.8,6.9,4.0,6.5,6.8,7.6,4.5,6.0,5.8,6.5,6.8,9.4,7.5
7082,9.0,7.0,8.0,7.1,8.4,5.6,7.7,6.8,7.0,,,,,,,,,
7085,6.0,7.0,8.4,8.2,5.6,3.8,3.0,6.6,7.4,8.1,8.2,9.0,7.4,,8.1,,7.1,7.4
7089,5.9,8.2,7.2,7.9,8.5,6.0,4.0,7.4,7.5,6.9,7.2,7.1,9.0,6.8,7.1,7.1,9.7,6.5
7091,6.0,8.5,8.4,8.3,7.1,4.0,6.5,9.7,5.5,6.8,8.5,9.2,7.0,7.2,9.7,5.2,8.0,6.2
7092,6.0,8.7,7.1,7.9,6.1,5.7,6.9,5.6,7.5,7.0,8.1,8.2,6.1,6.8,7.5,7.1,8.6,7.7
7097,6.6,8.5,6.8,7.5,8.2,4.0,5.6,6.7,5.7,7.7,,7.7,6.2,5.7,8.0,6.1,8.5,6.4
7099,7.7,6.3,7.7,8.0,5.0,6.7,7.5,7.5,8.0,6.0,8.0,6.8,7.3,8.1,7.6,7.2,9.0,7.6
7102,5.6,7.6,8.1,7.2,7.9,5.0,6.5,6.4,8.1,,,,,,,,,
7103,3.5,7.6,7.6,7.1,5.9,4.0,6.8,5.6,5.9,7.0,7.7,6.4,8.0,5.7,8.0,,8.6,6.5
7104,5.0,8.6,8.5,8.8,5.8,4.0,6.9,6.5,6.6,5.6,7.2,5.5,6.0,6.3,6.7,6.1,9.1,6.9
7107,7.8,7.2,7.3,7.2,8.0,7.4,8.2,8.3,9.3,6.7,6.8,9.0,7.5,8.0,9.0,7.1,8.4,9.6
7108,5.0,7.1,8.1,8.1,6.5,4.0,7.5,6.0,5.4,5.3,5.9,5.3,6.5,6.2,8.3,6.3,8.6,5.5
7109,5.0,8.2,7.6,6.8,5.9,4.0,6.5,6.3,6.0,7.1,7.9,6.5,8.0,6.3,8.0,6.5,9.0,7.0
7110,5.7,6.3,8.2,6.8,6.3,6.8,4.0,7.5,7.5,4.0,9.7,8.0,6.7,7.9,7.5,6.5,8.0,8.6
7115,6.0,7.4,7.4,8.6,6.3,6.0,5.9,6.8,6.3,8.4,7.6,2.2,5.4,3.0,7.1,6.2,7.7,6.0
7116,6.0,7.6,7.5,8.4,6.8,7.0,7.7,7.6,6.4,7.3,6.6,7.5,6.6,8.8,8.6,7.5,8.6,5.5
7117,7.0,8.0,7.8,8.1,7.7,7.1,6.6,7.5,7.7,7.2,8.0,7.0,6.7,6.9,9.5,7.5,10.0,7.7
7119,6.3,5.9,6.0,8.1,6.0,7.0,6.1,9.2,8.4,6.2,8.7,8.7,6.8,6.5,9.0,7.2,8.5,8.2
7123,4.0,7.6,8.3,9.2,6.1,3.7,5.7,6.6,7.1,5.1,7.1,4.0,6.0,6.7,7.2,6.1,6.8,6.4
7124,5.0,8.1,8.3,9.3,5.2,4.0,7.3,8.1,7.0,7.1,8.5,6.9,6.5,7.0,8.4,7.6,8.8,7.5
7126,7.5,8.5,7.3,9.0,6.9,8.5,7.1,8.2,6.8,,,,,,,,,
7131,8.0,7.5,9.0,8.5,7.2,7.2,8.5,9.3,9.0,7.5,6.8,8.5,9.0,9.2,9.0,9.5,8.4,9.7
7136,7.4,7.0,7.2,8.0,7.7,6.6,7.1,7.5,7.0,,8.4,7.5,6.1,6.7,9.1,7.0,9.7,6.3
7137,6.2,6.7,8.5,8.1,9.2,4.0,6.1,7.2,7.0,6.2,7.5,8.0,6.6,7.2,8.4,6.1,9.0,9.7
7138,0.0,7.2,5.7,0.0,0.0,5.0,0.0,0.0,5.0,0.0,,,,3.5,0.0,,0.0,
7141,5.0,8.2,6.7,8.1,5.5,6.0,6.3,6.3,6.9,5.4,7.2,7.6,7.2,6.7,7.2,7.1,8.7,8.3
7143,5.0,8.7,6.8,8.2,7.6,9.0,6.9,6.8,8.6,8.4,7.9,9.6,8.6,7.6,9.1,9.0,9.0,8.3
7147,5.0,8.5,8.4,8.0,6.1,4.0,5.3,8.0,5.7,5.0,7.2,6.4,5.5,6.2,7.1,5.6,7.7,6.3
7150,7.0,8.6,8.5,8.5,7.0,7.0,6.3,7.6,6.9,8.2,7.5,7.5,7.9,9.3,6.8,6.2,9.0,9.0
7153,6.5,6.1,6.0,8.2,6.0,6.0,6.2,8.7,8.5,5.9,8.2,8.2,6.8,6.4,9.0,7.4,8.5,8.3
7154,5.0,5.0,8.3,7.6,5.9,6.4,6.0,6.5,8.0,7.5,6.4,9.0,5.6,5.6,7.1,7.0,8.6,6.2
7156,5.0,8.4,6.8,6.7,7.2,6.0,5.9,7.7,6.8,6.5,6.0,8.1,7.1,7.8,7.7,7.0,8.8,6.8
7160,7.0,8.2,7.7,7.7,8.0,3.5,7.1,6.7,5.9,,,,,,,,,
7161,6.5,8.5,7.6,9.1,6.5,6.4,7.1,8.0,7.0,7.2,8.0,8.6,7.8,8.2,8.4,7.0,9.0,7.0
7162,6.2,8.5,7.0,7.7,8.2,3.0,5.2,7.6,7.6,3.0,5.0,5.9,6.6,6.0,6.4,6.6,8.4,0.0
7164,7.2,7.0,7.0,7.2,7.1,6.0,5.8,5.0,5.5,5.7,9.1,8.4,5.5,6.0,8.1,7.0,7.6,9.0
7166,6.4,9.0,7.6,7.8,7.0,6.0,5.7,8.0,7.2,8.9,8.3,8.4,7.6,8.7,8.5,9.0,8.5,9.5
7171,5.0,8.4,7.4,8.9,6.6,5.2,7.2,7.7,6.5,7.0,9.2,8.0,7.0,7.6,8.5,6.8,9.7,8.4
7173,5.0,7.8,8.2,8.5,5.7,4.0,7.0,7.0,6.4,6.5,8.6,6.6,7.0,8.0,8.5,6.9,9.0,8.0
7175,5.7,8.5,5.0,6.5,6.0,0.0,6.1,8.0,6.7,3.0,6.9,5.7,5.0,5.9,6.1,6.5,7.1,5.0
7176,5.0,8.2,6.5,7.0,7.7,3.4,5.8,7.2,6.2,6.6,7.3,7.5,8.0,6.0,7.5,6.6,8.0,7.4
7177,6.3,8.4,6.8,7.4,6.8,4.0,5.1,6.8,0.0,8.0,,6.5,6.5,5.0,8.0,6.3,0.0,6.0
7178,7.0,7.5,6.7,7.9,7.0,4.0,4.0,4.0,4.5,7.3,8.5,6.9,,7.9,,,9.4,
7179,7.1,7.4,7.5,8.8,6.0,6.2,7.0,8.9,6.9,8.2,8.5,6.0,7.1,9.0,9.0,7.6,10.0,8.3
7183,5.0,7.8,8.3,8.2,6.1,5.5,6.2,7.8,7.7,5.0,6.8,7.1,6.5,6.4,7.4,6.9,9.4,7.1
7191,8.2,8.8,9.0,7.3,8.2,7.6,6.8,10.0,7.4,7.4,8.1,9.9,7.7,7.0,9.0,7.0,9.9,7.8
7192,0.0,5.6,6.7,6.6,8.0,4.5,3.0,2.5,4.0,,,,,,,,,
7195,8.0,7.0,8.0,7.9,5.7,7.2,6.2,8.2,7.8,6.5,5.5,6.5,6.8,7.2,8.8,7.5,9.5,6.2
7196,6.3,6.5,8.1,6.8,5.8,7.0,6.3,7.6,6.6,5.5,9.0,8.2,6.9,7.6,5.5,7.7,7.8,8.6
7197,5.9,8.2,6.5,7.1,7.4,4.0,6.2,6.6,6.1,7.8,8.0,6.6,6.7,5.6,8.0,5.6,9.0,8.0
7208,7.0,8.0,9.0,7.7,6.0,5.0,6.3,8.2,6.8,5.6,8.0,5.0,7.0,7.7,10.0,5.9,8.7,7.3
7210,6.6,8.5,8.8,7.5,8.0,6.7,7.1,7.3,6.6,3.5,6.8,8.0,6.0,5.0,5.9,5.6,9.0,8.0
7213,0.0,8.5,0.0,0.0,0.0,0.0,3.0,0.0,4.0,,,,,,,,,
7217,6.2,7.5,9.5,9.1,8.5,0.0,3.5,4.0,5.8,6.2,8.2,,7.2,6.1,6.5,7.0,8.7,6.0
7220,7.0,8.5,7.8,8.2,0.0,7.6,7.1,6.6,6.5,6.7,8.0,7.5,7.4,7.8,6.5,6.1,8.7,6.0
7222,7.0,6.6,7.0,7.1,5.4,5.8,4.0,7.8,5.0,5.3,8.0,5.0,7.5,7.8,0.0,7.0,7.6,5.5
7228,7.7,6.5,6.6,7.0,8.4,6.2,5.7,6.2,7.0,,,,,,,,,
7231,7.8,8.5,9.0,9.5,9.0,7.1,7.8,8.6,8.0,,,,,,,,,
7240,6.1,8.2,6.5,7.1,8.0,5.0,6.4,6.5,6.5,6.6,6.8,7.9,8.4,7.0,8.2,7.5,7.9,7.1
7245,6.7,6.7,6.8,7.6,6.2,5.5,4.0,9.3,6.2,5.0,6.0,3.0,5.5,5.4,6.7,7.4,9.0,8.0
7248,6.2,6.0,0.0,0.0,5.4,6.8,6.7,0.0,5.6,,1.0,4.9,,6.5,6.6,7.0,9.0,5.1
7250,8.0,9.2,9.1,9.0,8.5,5.5,7.3,7.4,6.3,6.7,8.7,8.5,9.0,6.7,9.0,7.8,8.3,8.1
7253,7.0,7.5,9.1,9.2,7.5,3.7,7.2,7.0,5.0,7.6,7.9,7.2,7.6,7.5,8.4,7.6,8.1,8.4
7259,7.6,5.3,6.9,7.0,8.0,6.5,5.8,7.7,7.1,7.0,8.0,7.5,6.7,7.2,8.0,6.8,9.7,9.4
7261,6.6,8.0,9.0,7.9,8.1,6.7,6.5,6.7,7.0,7.4,6.9,7.6,7.0,5.7,6.1,6.6,7.8,8.5
7262,7.4,8.5,7.8,8.5,8.0,6.6,6.4,7.2,6.5,8.3,8.6,8.0,8.4,6.4,8.0,7.3,8.2,8.1
7265,7.2,8.0,7.7,8.6,8.0,6.0,6.2,8.5,7.4,7.5,8.0,8.6,8.2,7.5,7.1,7.1,7.3,7.2
7267,6.4,8.0,6.0,7.1,6.7,5.5,6.9,7.0,6.0,,,,,,,,,
7268,7.0,7.5,7.0,8.3,7.8,7.0,4.0,9.5,6.0,5.6,8.1,6.5,6.7,6.8,6.1,7.6,9.0,5.5
7270,7.5,7.5,7.9,9.0,7.3,5.4,6.6,6.2,6.2,8.0,7.0,6.5,7.0,7.1,6.8,6.9,9.3,7.8
7272,6.5,7.5,7.6,7.9,6.5,6.2,7.4,6.5,9.0,,7.6,8.0,7.7,7.6,8.5,9.0,9.3,8.1
7273,8.3,7.6,8.1,8.2,8.0,5.6,7.1,6.5,6.5,7.9,7.9,7.1,7.2,6.2,7.4,6.8,9.4,8.5
7281,7.7,8.5,8.1,8.5,8.0,4.0,7.0,6.7,6.5,9.0,8.0,7.7,8.5,8.0,8.7,7.0,9.4,9.7
7291,7.0,8.6,6.8,7.7,8.7,5.2,3.5,7.0,6.7,7.5,6.0,7.0,6.1,5.6,6.9,7.1,8.2,7.1
7293,6.5,8.1,8.0,8.7,8.7,6.5,8.3,8.0,7.0,,7.0,,8.5,8.5,8.4,8.1,9.2,7.7
7295,7.5,9.0,8.2,9.0,7.8,7.6,8.1,7.4,8.3,8.6,8.0,8.0,8.8,8.2,8.0,7.7,10.0,8.5
7297,7.0,7.3,7.6,8.0,7.2,3.4,7.0,8.9,8.4,7.8,6.8,9.0,7.3,6.7,8.0,7.0,8.0,6.2
7299,7.2,8.5,7.7,8.5,7.5,4.0,5.7,8.4,6.0,7.5,8.4,8.3,8.0,7.4,7.2,6.8,9.8,8.0
7303,5.7,8.5,6.0,7.4,7.9,6.3,6.9,7.4,8.6,7.0,7.0,9.1,7.5,7.0,6.3,7.2,8.7,8.9
7305,9.0,8.3,10.0,9.1,6.9,6.0,5.6,9.0,7.6,10.0,8.5,8.0,8.0,6.8,7.9,6.8,9.6,9.2
7308,8.8,6.7,10.0,8.8,9.0,5.1,6.1,8.7,6.5,6.6,7.5,9.3,8.0,7.6,9.0,6.7,8.4,9.0
7309,7.4,6.7,5.9,7.3,7.1,4.0,7.4,9.1,6.3,7.4,7.0,6.3,5.5,6.9,7.0,7.2,7.8,6.6
7310,6.6,8.4,7.2,7.4,7.8,5.2,5.7,6.7,6.2,5.9,7.3,6.6,6.6,6.7,7.0,6.6,10.0,8.2
7312,7.0,8.5,7.5,7.7,8.6,6.0,6.0,7.0,8.1,7.3,6.7,7.0,7.2,7.3,9.0,6.9,9.1,7.3
7314,4.2,8.6,7.6,7.3,8.0,3.1,3.0,7.8,5.5,7.0,,9.0,7.4,5.0,9.2,6.4,8.5,6.6
7315,5.0,7.6,7.3,7.8,7.0,6.4,6.3,6.7,5.6,7.1,7.9,6.7,8.0,7.5,8.0,6.4,9.0,7.0
7319,6.5,8.4,8.7,9.7,5.7,5.5,6.8,8.2,7.0,8.1,9.2,8.5,6.0,7.0,9.0,7.4,9.2,6.5
7320,7.0,8.0,7.7,9.0,7.5,5.4,7.1,7.7,6.4,7.2,7.7,8.0,8.4,7.2,6.7,7.1,8.7,7.5
7322,7.2,8.0,8.1,8.2,7.2,5.8,6.4,6.7,7.0,8.8,7.4,8.4,9.0,6.8,7.7,6.6,7.8,9.4
7324,0.0,0.0,0.0,0.0,8.0,0.0,3.5,0.0,0.0,,,,,,,,,
7327,7.0,7.5,7.9,8.8,8.5,6.5,5.9,6.8,6.6,7.8,7.7,7.6,9.2,7.5,7.2,8.1,9.6,8.1
7331,6.2,8.8,7.1,7.7,7.0,4.0,6.6,7.0,6.2,7.5,7.0,7.5,5.8,6.9,7.4,7.3,8.0,7.3
7334,7.3,6.8,8.0,9.5,9.0,6.4,6.6,7.5,7.1,9.0,7.5,7.3,6.5,7.0,8.2,7.4,9.0,6.6
7339,7.3,6.3,7.9,7.3,8.0,5.4,7.9,7.7,6.5,7.6,8.2,9.4,7.8,6.9,9.1,7.1,9.6,6.3
7341,8.1,7.5,7.8,6.6,6.1,4.0,7.0,8.8,6.4,6.5,6.5,7.0,5.7,7.5,6.3,7.0,8.7,6.6
7348,7.8,9.0,8.1,9.2,8.3,6.4,8.0,8.0,8.0,9.0,8.5,8.7,8.6,7.8,8.0,7.5,9.3,8.8
7349,6.8,9.0,7.0,7.6,8.3,5.4,5.8,5.7,8.4,6.0,7.0,7.3,6.5,7.2,8.0,7.2,8.5,8.7
7350,6.5,8.1,7.9,7.8,7.2,6.0,7.5,7.5,8.0,7.5,8.1,8.7,6.5,6.0,7.2,6.5,9.0,6.8
7352,6.6,8.1,8.3,8.1,7.0,6.9,4.0,7.1,6.6,7.1,7.9,6.9,6.5,6.6,9.1,6.1,7.8,7.2
7354,6.1,8.4,7.0,7.8,9.0,4.0,7.2,7.4,6.4,6.3,,8.3,7.1,7.5,8.5,7.9,9.0,6.0
7360,7.7,8.0,8.0,7.4,8.0,6.1,5.8,7.2,7.6,,,,,,,,,
7364,7.0,8.1,8.1,8.4,8.1,6.6,6.8,8.0,8.2,6.9,8.0,7.0,7.0,7.5,8.5,6.6,8.2,6.0
7366,7.9,8.8,7.2,7.2,7.7,5.3,8.1,8.5,7.2,8.1,6.5,8.0,8.3,7.1,8.0,9.0,9.6,8.0
7368,7.7,8.5,8.3,9.0,8.6,5.6,3.5,7.2,3.2,6.0,9.0,7.1,8.3,7.9,,7.5,9.4,5.7
7374,7.9,8.6,8.5,9.3,9.0,5.6,7.0,7.0,6.2,6.9,8.5,8.2,7.4,8.2,7.5,7.0,9.1,9.7
7375,7.7,8.1,7.9,9.0,7.0,6.0,6.3,7.2,6.4,8.1,7.5,7.1,9.0,7.2,7.7,7.4,8.0,7.7
7376,7.1,8.5,8.1,9.0,8.0,6.3,3.0,6.8,6.3,6.4,7.0,6.5,6.8,8.0,8.1,6.3,7.2,6.3
7377,7.0,8.0,9.0,8.5,9.5,6.6,7.5,3.5,9.0,5.3,7.6,,6.5,7.1,7.5,6.6,9.4,6.3
7378,7.0,7.0,8.6,7.3,6.0,4.0,6.5,7.2,5.6,7.6,7.7,6.7,5.7,7.5,7.0,7.0,7.8,8.4
7379,7.4,8.5,8.1,8.6,8.5,6.3,7.0,8.0,6.4,7.0,7.5,7.0,6.9,7.6,9.2,7.0,8.3,6.0
