id_alumne,TTC,CP,FDD,DRO,PIC,EC,SDL,FDPTD,HD,DCP,OTE,PD,DOC,DIC,DFT,FDA,DPC,IDCE,DR,PST,CAA,DEM,DTS,DPP,DS,BPU
4241,9.0,,6.5,7.0,7.0,,5.5,2.6,,5.7,6.0,1.3,5.0,,7.2,8.0,,6.0,1.3,,7.3,,,,6.2,6.5
4246,5.8,6.5,6.0,6.0,6.0,8.5,5.0,5.0,6.0,5.1,1.0,2.1,5.0,0.0,0.0,1.7,6.1,5.5,7.0,5.0,5.0,8.5,7.0,7.3,6.1,4.0
4247,6.3,5.5,6.2,3.6,4.5,8.5,5.0,4.0,7.2,6.0,5.8,6.5,4.7,8.0,8.1,8.0,5.8,6.5,5.2,6.9,7.5,5.7,,,8.0,6.4
4248,6.2,7.0,5.0,5.1,6.2,6.0,8.0,6.3,6.0,6.1,5.0,6.0,5.6,7.0,7.0,6.4,5.9,5.9,5.0,3.5,5.0,7.5,3.2,5.0,6.1,7.0
4250,9.0,9.0,7.2,7.0,7.5,8.1,6.5,8.0,8.7,7.3,7.5,9.2,7.3,9.5,6.9,6.8,8.0,7.0,7.0,8.0,7.3,7.7,,,8.5,7.3
4251,9.0,5.9,7.7,7.0,6.0,9.5,5.5,6.2,7.2,7.0,6.6,7.3,5.0,9.0,8.0,7.8,,7.3,5.5,7.1,8.2,7.2,,,,6.5
4252,4.9,8.4,6.5,6.0,5.0,,5.0,6.4,6.2,5.0,6.5,6.0,6.3,6.5,5.8,8.0,7.4,6.0,5.5,7.0,6.7,8.0,,,7.5,7.0
4254,6.0,4.0,5.5,5.0,5.0,8.0,4.0,6.5,5.5,6.0,5.5,5.6,5.0,5.4,9.0,7.5,2.0,5.0,2.2,5.5,6.0,5.4,5.0,0.6,6.0,5.0
4255,9.0,6.4,7.0,6.5,7.5,8.5,8.0,8.0,8.2,6.6,7.0,7.5,6.1,7.0,9.0,6.8,7.5,7.6,6.5,7.0,7.8,7.9,,,7.5,7.7
4256,7.5,8.5,6.7,7.5,7.2,5.5,6.0,6.3,5.5,5.0,7.6,0.2,6.0,6.0,7.9,5.5,,7.0,1.3,5.1,1.0,8.0,,3.3,7.3,
4257,10.0,6.4,8.0,9.0,6.5,6.6,7.0,9.0,5.0,5.7,8.5,6.0,6.4,6.0,8.6,8.2,5.0,7.0,6.7,5.7,7.0,8.8,7.5,8.0,6.3,7.2
4258,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
4259,6.4,7.6,6.1,5.4,7.5,5.2,7.0,6.4,5.0,3.0,7.0,8.0,7.0,8.5,7.4,7.7,5.0,7.0,5.0,3.7,5.2,6.6,5.5,5.7,3.0,6.3
4260,8.0,8.0,5.0,6.5,8.2,5.0,8.0,5.6,7.0,5.0,7.5,7.6,7.9,7.3,5.8,5.8,6.0,7.0,8.0,9.5,8.1,5.2,7.3,5.0,8.0,7.1
4261,7.5,7.0,5.0,5.2,6.5,6.5,7.0,8.6,6.3,5.5,6.0,6.0,6.4,6.8,5.8,7.0,5.5,7.0,5.3,8.0,6.0,9.0,8.1,8.1,5.5,6.0
4263,7.5,8.0,6.0,5.0,7.8,6.0,6.5,6.1,8.5,6.7,9.0,6.0,4.0,6.0,4.2,5.3,2.5,6.0,4.0,0.0,6.6,3.0,1.0,2.1,5.0,4.0
4267,8.3,8.3,6.2,7.3,8.3,8.3,7.0,8.3,8.3,7.0,7.0,6.2,,9.0,9.0,8.5,7.0,,,,,,,,,
4268,5.7,8.3,5.8,5.9,6.3,5.5,,4.2,0.0,4.0,5.0,,,,,,,,,,,,,,,
4270,1.4,,,,,,,,,,,,,,,,,,,,,,,,,
4273,5.9,7.0,7.0,8.6,7.5,6.0,9.0,7.6,5.1,7.3,6.5,8.0,8.3,7.7,7.3,10.0,5.0,7.8,7.5,5.8,8.3,8.2,9.2,6.8,6.1,8.5
4274,9.5,8.0,8.0,8.5,10.0,8.0,9.3,8.9,7.0,7.5,9.3,9.3,8.0,9.4,8.8,9.4,9.6,9.0,8.5,9.5,9.4,9.1,8.3,10.0,8.6,9.4
4275,5.5,7.5,5.0,6.3,7.0,8.0,5.5,5.4,5.0,5.0,5.0,6.2,5.5,6.7,5.2,7.5,5.0,6.0,5.0,5.0,5.5,4.0,6.0,7.5,5.0,5.0
4277,5.6,6.7,6.0,5.0,5.0,5.0,5.5,6.8,5.3,5.9,5.0,3.3,5.2,7.8,5.6,6.0,6.0,6.5,5.5,7.0,9.0,7.3,9.0,9.0,7.0,9.0
4281,5.6,7.0,5.3,5.2,7.4,6.7,5.0,6.4,6.0,5.7,6.5,7.5,5.0,7.6,5.8,7.2,5.0,6.5,6.1,5.5,7.0,5.5,0.0,5.7,6.6,6.2
4282,6.5,5.0,1.3,3.4,8.0,6.5,,7.6,,2.5,5.4,,,2.0,,,,,,,,,,,,
4284,7.0,5.1,6.0,5.0,4.5,8.5,5.0,5.5,6.0,5.0,5.5,,5.6,,6.5,7.1,,,,,,,,,,
4286,,,,,,4.0,,2.3,,0.0,1.0,,,,,,,,,,,,,,,
4287,7.2,8.0,5.3,5.0,5.5,3.0,3.0,6.2,5.1,3.0,6.0,1.9,2.5,6.3,5.0,6.1,3.0,5.0,5.0,1.6,6.3,5.1,5.0,4.3,4.5,5.0
4288,6.1,7.0,5.0,5.0,6.0,5.0,5.0,4.0,5.0,6.3,4.3,1.0,5.0,6.0,5.0,6.1,1.5,7.0,1.5,5.7,6.5,6.0,6.6,4.5,7.9,6.5
4289,6.1,6.4,3.5,3.6,4.0,5.0,4.0,5.8,4.3,2.0,5.0,0.9,6.0,3.0,5.0,5.0,1.0,7.0,5.5,4.0,6.5,6.0,6.4,5.0,6.6,5.0
4292,6.6,7.0,8.5,7.0,6.1,,,,,,,,,,,,,,,,,,,,,
4294,3.8,6.5,3.8,3.6,3.8,,,3.2,,1.5,,,,,,,,,,,,,,,,
4295,6.7,,7.2,6.5,7.0,,5.0,7.0,7.0,6.9,7.5,6.9,7.1,8.0,8.2,8.5,7.0,7.7,7.0,6.5,8.2,7.5,,6.0,7.0,8.1
4296,5.1,7.0,5.0,5.1,5.9,7.0,5.5,4.2,3.0,5.8,4.0,4.2,1.0,3.0,0.0,1.0,0.0,5.0,0.0,,5.0,,,5.0,4.0,
4297,5.8,6.5,7.0,5.0,6.0,9.8,6.0,5.0,2.0,5.2,5.0,4.3,4.5,7.0,3.5,6.0,7.5,7.0,3.6,6.5,7.0,6.7,4.0,6.0,5.8,6.0
4298,5.6,6.5,5.0,2.5,3.0,7.0,3.0,0.7,0.3,5.0,3.2,5.3,2.4,4.5,5.0,5.2,6.3,7.0,,,5.3,,6.3,,,
4299,5.3,5.0,5.0,6.4,5.0,3.5,5.2,5.0,5.0,3.5,6.5,3.0,5.5,5.5,5.6,6.3,5.0,6.0,7.0,5.0,5.0,6.4,6.2,7.0,6.1,7.0
4300,6.4,7.0,5.0,3.2,5.0,5.0,6.5,5.6,5.1,5.6,3.7,7.6,7.0,6.3,7.4,6.0,9.0,6.5,5.5,6.6,7.0,8.0,6.3,6.4,8.3,7.0
4302,6.9,,7.0,7.0,6.0,,5.0,5.0,7.7,5.9,6.2,5.2,4.3,5.0,5.5,5.7,,5.0,2.1,,7.2,5.0,,,7.5,0.0
4303,5.6,7.5,6.3,5.0,7.5,5.0,7.5,5.3,5.0,7.0,5.0,4.1,3.7,4.4,0.0,6.2,5.0,6.5,,,5.5,,2.5,,,3.0
4304,2.3,,6.5,5.0,4.5,,,,,,,,,,,,,,,,,,,,,
4305,5.9,8.0,5.0,5.0,4.5,6.5,5.5,5.1,5.5,5.5,5.0,1.1,5.5,2.5,5.8,7.2,6.3,5.0,4.0,5.0,5.6,6.5,5.0,10.0,5.0,5.8
4307,8.0,6.7,7.7,8.0,6.2,,6.0,7.0,6.0,5.3,5.2,8.0,6.3,8.0,7.6,6.6,,8.5,6.3,7.5,6.8,6.7,,,,5.7
4310,6.5,8.2,5.0,5.0,6.5,,,5.2,,4.0,,,,,,,,,,,,,,,,
4312,7.0,5.6,2.9,5.5,5.0,4.0,4.0,6.6,3.0,5.2,5.0,4.0,6.5,6.5,1.8,3.0,5.0,6.0,,0.0,5.0,8.0,5.0,8.0,,3.0
4327,5.7,5.0,5.0,5.1,5.4,6.0,5.5,2.4,1.5,1.5,4.0,4.0,5.0,7.0,2.3,5.6,6.0,6.0,5.0,3.9,5.8,7.0,8.0,5.0,7.0,5.0
4334,5.8,7.0,5.0,5.8,5.2,5.0,6.2,5.0,5.0,6.8,6.0,7.0,5.8,5.9,5.7,7.0,5.0,6.5,6.0,5.5,7.0,4.0,5.5,5.7,9.2,6.0
4335,5.5,8.0,6.5,5.0,,4.0,,,1.0,2.0,0.0,,,,,,,,,,,,,,,
4337,7.5,8.0,9.0,8.1,9.4,8.5,7.5,7.2,7.3,9.0,7.5,6.6,9.0,8.3,9.1,9.0,6.5,8.0,9.0,9.0,9.6,8.7,8.5,5.8,7.2,8.5
4340,5.3,6.5,9.1,5.0,6.4,7.0,3.5,7.2,4.0,5.2,5.5,5.4,5.2,6.7,5.5,7.2,5.3,9.0,5.9,6.6,9.0,8.5,7.9,8.7,6.0,8.0
4343,6.2,3.5,5.0,5.5,5.8,6.0,6.0,5.5,5.6,5.0,6.0,10.0,7.0,8.0,7.0,6.1,6.0,8.5,7.1,8.5,9.4,7.7,9.2,6.0,7.8,5.8
4344,6.4,5.7,2.8,9.5,8.5,5.5,8.0,5.3,5.5,5.0,5.0,6.0,6.5,6.0,5.0,6.6,6.0,8.5,6.5,,6.0,7.5,6.5,10.0,5.0,6.0
4347,5.5,6.7,5.0,5.3,8.5,6.5,6.0,5.7,5.2,6.2,4.0,5.0,4.0,5.5,2.7,3.5,0.0,6.5,,0.0,3.0,4.0,,7.0,4.0,
4348,6.8,8.7,5.0,6.1,6.4,7.0,6.5,5.3,5.0,5.0,5.6,5.1,2.9,5.3,3.5,6.5,2.0,5.0,5.0,5.0,5.7,,,6.2,5.0,7.6
4352,6.4,7.0,6.0,7.1,5.2,5.5,5.5,6.8,6.4,7.4,5.2,7.3,6.7,7.2,5.9,8.0,9.0,8.5,9.0,8.0,7.0,7.0,6.5,8.0,9.0,7.5
4356,9.0,8.0,8.5,7.0,7.0,5.0,7.7,8.5,,6.3,8.0,8.0,8.0,7.5,7.0,,,,,,,,,,,
4358,7.9,6.6,5.0,5.6,5.2,9.1,5.0,8.6,5.0,5.5,6.0,5.7,5.8,5.5,6.0,7.4,8.4,6.4,5.8,7.4,8.1,8.5,8.0,8.4,6.6,7.5
4360,5.2,7.0,7.0,5.0,6.7,7.0,5.0,7.0,6.0,5.0,7.5,5.0,5.4,7.9,6.6,9.0,2.3,6.0,6.2,,7.2,8.5,3.7,,9.7,6.0
4367,7.5,9.5,7.0,7.6,9.6,7.7,8.0,7.0,7.0,8.7,9.0,7.3,9.5,8.1,9.1,9.0,8.0,9.5,9.2,9.0,9.6,8.2,8.0,7.5,7.7,9.0
4368,8.7,8.2,7.6,6.2,9.0,7.0,9.0,6.0,5.0,7.0,9.0,7.6,7.3,9.3,7.7,7.4,7.5,9.0,7.0,9.0,9.0,9.2,8.5,9.0,7.5,9.0
4370,5.7,7.0,5.0,5.6,5.5,5.5,6.0,7.6,5.2,5.4,5.7,8.0,6.1,6.2,5.8,7.0,6.5,7.0,5.0,5.5,6.7,3.6,6.4,6.2,6.1,6.0
4371,8.7,5.4,3.7,5.0,5.5,5.2,8.0,7.1,5.2,5.1,5.0,6.5,5.7,5.9,6.2,7.4,5.6,7.0,4.5,8.0,8.0,8.0,9.5,8.2,5.5,6.0
4372,6.0,7.0,3.5,5.7,5.6,3.7,5.0,5.6,5.2,6.3,5.0,5.5,8.0,7.0,5.9,6.2,6.5,6.0,3.5,7.0,7.0,8.0,5.4,0.0,5.7,5.0
4373,7.1,7.1,5.0,9.6,7.1,7.1,9.0,7.1,7.1,9.1,,7.0,9.1,,10.0,9.0,9.5,,,,,,,,,
4375,7.1,5.6,5.0,5.8,5.5,4.2,5.0,3.2,2.1,7.0,4.0,5.0,0.0,5.5,3.1,9.0,1.0,5.5,1.0,5.0,6.5,7.0,5.2,4.0,5.0,5.5
4379,9.0,8.4,8.0,7.0,8.5,5.3,7.0,7.4,8.0,5.4,6.5,8.2,5.5,7.3,9.0,6.1,,7.0,7.5,6.0,7.5,7.6,,,6.4,8.5
4380,5.0,5.7,5.2,5.1,5.0,5.5,7.0,2.7,7.0,5.5,5.1,6.2,5.2,8.0,3.0,7.5,9.0,6.5,5.0,5.5,6.0,5.5,3.9,6.0,3.0,6.5
4381,5.4,7.4,5.7,6.0,6.8,6.8,5.0,7.0,3.5,5.0,5.5,5.8,5.0,6.7,5.5,6.1,4.0,6.0,5.0,6.6,8.0,7.6,4.4,5.0,6.0,5.0
4382,6.9,6.7,7.1,6.6,6.5,6.6,8.5,7.5,7.0,5.5,8.0,7.4,8.3,7.8,9.0,7.3,10.0,8.0,8.1,10.0,7.0,8.1,9.0,7.5,8.5,7.4
4385,7.1,8.0,5.0,6.0,7.1,5.0,5.0,5.8,6.0,5.0,6.5,6.6,5.7,6.6,6.9,9.0,8.3,7.0,5.2,5.6,7.0,5.5,3.0,8.0,7.8,5.0
4386,5.7,5.0,2.3,,3.9,0.0,,3.6,,,,,,,,,,,,,,,,,,
4388,5.2,4.7,5.5,5.0,0.0,5.4,5.0,5.0,1.0,3.8,5.0,,2.6,2.0,,5.0,1.2,2.0,,,,,,,,
4389,6.7,5.1,5.0,5.0,6.1,5.0,5.6,6.7,0.9,5.4,5.6,6.6,5.0,7.5,6.0,,3.3,6.0,,,,,,,,
4392,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
4394,10.0,6.4,5.0,7.1,7.5,6.6,6.0,9.7,8.7,7.0,6.0,9.0,6.1,8.0,7.3,7.2,7.0,7.3,6.2,6.1,9.6,8.6,8.0,7.0,6.0,7.0
4396,8.0,7.4,7.2,8.5,7.5,9.5,9.0,9.2,9.0,7.8,6.8,9.3,8.2,8.7,9.0,8.2,7.5,8.2,9.3,7.8,10.0,8.8,,6.5,5.5,8.5
4397,5.8,5.5,5.0,5.0,5.3,7.0,5.0,4.4,2.5,6.8,7.0,5.1,4.0,6.5,1.3,5.6,7.0,5.5,3.6,3.9,5.0,7.0,5.0,7.0,5.0,5.0
4399,5.9,7.0,5.7,6.0,5.8,5.2,8.0,8.0,5.7,6.6,6.0,6.5,6.9,7.7,8.4,9.5,5.7,8.0,6.5,6.9,8.9,7.6,6.5,8.7,5.4,8.5
4402,6.1,7.0,6.0,5.7,4.4,5.0,,6.0,5.6,6.7,,0.9,1.2,,,,,,,,,,,,,
4409,5.2,3.5,6.1,5.4,5.5,7.0,6.5,5.6,5.0,6.0,5.0,7.8,6.6,7.8,6.4,7.6,5.0,8.0,8.0,6.5,8.0,7.0,6.5,9.0,8.0,10.0
4413,6.1,5.0,6.0,5.0,5.0,5.9,7.0,7.6,5.0,5.6,8.0,5.7,6.6,6.0,6.0,5.0,5.2,5.5,6.5,6.2,6.5,6.3,5.8,7.2,7.0,6.0
4415,5.8,7.0,5.4,5.2,5.0,5.0,7.0,3.3,5.0,5.0,6.5,7.3,5.2,8.5,6.1,7.0,7.0,7.0,5.0,7.5,6.7,8.1,7.7,8.4,9.1,7.8
4416,7.5,7.5,5.6,7.3,6.5,7.5,6.7,5.0,5.4,5.4,6.0,6.7,6.0,6.5,5.0,6.0,6.5,7.0,5.8,7.3,5.0,8.5,1.5,6.5,7.6,6.0
4417,6.5,1.3,5.0,1.0,7.5,5.0,,6.0,1.0,1.0,2.5,,,,,,,,,,,,,,,
4420,7.5,,6.2,6.5,6.0,,5.0,6.4,7.0,5.1,6.0,6.3,6.2,,7.2,7.0,0.0,5.0,4.1,,8.3,,,,,5.3
4423,5.0,8.0,5.3,5.0,7.6,6.5,7.0,6.8,5.5,7.0,9.0,6.3,6.0,6.5,7.5,5.8,5.0,7.0,6.5,6.0,7.5,8.8,7.0,6.5,7.5,6.5
4424,6.1,5.2,7.0,5.0,5.5,6.0,6.5,5.0,5.1,3.0,2.0,1.3,0.0,0.0,2.9,6.0,5.0,2.9,0.0,,,,2.5,0.0,,
4425,6.8,8.0,9.2,,8.1,5.0,9.5,7.6,8.5,7.0,,,,,,,,,,,,7.2,,,8.0,
4426,5.7,6.5,5.0,5.2,7.6,7.0,6.0,5.0,6.0,5.5,8.5,7.0,6.6,7.3,6.5,9.0,5.0,8.0,7.0,9.0,9.0,7.6,8.0,8.5,7.5,8.5
4428,6.7,7.0,7.4,5.0,6.6,6.0,5.0,7.0,8.5,6.8,5.0,5.8,6.4,7.2,2.5,5.6,6.0,8.0,5.3,6.2,7.2,4.0,6.0,6.5,6.5,6.5
4429,5.0,6.0,5.0,5.2,5.3,5.0,7.0,6.3,5.1,6.4,5.2,5.3,4.5,5.0,6.2,6.6,5.3,6.0,2.5,5.0,5.4,7.5,3.3,6.7,5.0,5.5
4430,8.0,5.6,8.0,6.0,5.0,7.0,5.6,5.3,6.5,7.0,3.9,3.0,2.0,0.5,0.0,7.0,6.0,3.5,,,0.6,5.0,,,,
4431,5.6,7.5,5.0,5.0,7.2,6.0,,0.7,5.0,5.0,,,,,,,,,,,,,,,,
4433,7.0,7.8,5.8,8.2,6.0,7.3,6.0,6.1,7.5,5.0,5.2,5.0,7.0,5.7,8.0,6.2,4.0,8.0,5.5,3.6,5.3,6.5,7.2,0.0,7.0,6.1
4434,5.4,7.0,6.0,6.2,6.2,5.0,6.5,6.7,2.4,6.6,5.6,7.0,7.9,6.5,5.0,5.0,5.0,8.0,7.0,6.0,6.3,7.5,3.4,7.5,5.7,8.0
4437,6.5,7.0,5.0,6.5,6.5,8.0,7.0,6.0,5.0,5.1,5.0,2.5,5.4,6.7,5.0,5.0,5.2,7.5,2.3,5.2,5.5,7.0,5.0,3.5,7.1,5.0
4438,4.9,5.8,7.0,4.5,6.0,9.0,5.5,5.1,8.0,6.5,7.0,6.2,5.6,8.0,7.5,6.6,5.0,7.0,6.1,6.5,7.0,7.2,,,6.0,5.0
4441,5.8,7.5,5.0,7.0,5.9,6.7,6.0,6.0,4.2,6.0,6.0,6.0,6.2,6.5,7.5,8.5,6.0,7.5,6.8,7.8,7.0,9.0,7.0,7.3,7.0,8.0
4445,5.8,7.2,5.0,5.0,4.0,5.7,5.6,5.0,5.3,3.6,5.5,6.2,2.0,6.0,1.5,6.0,5.0,7.0,2.0,5.4,5.0,3.0,3.3,2.0,6.0,5.0
4448,7.0,5.8,5.1,0.6,5.0,6.2,5.0,6.0,2.5,2.7,3.7,5.5,7.0,5.7,2.0,8.0,7.0,6.5,5.0,7.1,5.6,6.5,7.0,8.0,7.1,5.0
4450,7.2,7.8,5.2,9.0,8.5,8.5,9.0,8.8,7.6,7.0,0.0,6.0,5.1,7.0,8.0,6.1,7.5,9.0,8.5,6.5,7.0,8.5,6.0,6.5,6.0,7.7
4451,7.2,8.1,5.0,7.5,7.0,9.1,6.0,9.3,6.6,5.7,6.0,6.7,5.0,7.7,9.5,6.9,2.0,7.5,7.0,6.1,9.5,8.4,6.5,5.0,6.0,7.5
4452,2.8,3.2,1.4,2.2,2.7,,,0.6,,1.6,,,,,,,,,,,,,,,,
4453,6.2,8.0,5.5,6.5,6.5,7.8,5.5,7.8,5.3,6.8,7.0,5.1,5.7,7.7,8.0,6.1,6.0,6.0,7.0,6.5,7.5,5.0,7.0,7.7,5.0,7.3
4455,6.4,7.2,7.1,5.0,5.8,7.5,5.0,7.0,5.0,7.8,6.0,5.4,6.0,7.5,6.1,5.0,6.1,8.0,6.1,7.2,6.0,8.5,7.5,5.0,7.1,6.0
4456,6.6,7.7,8.0,9.3,6.0,6.0,5.5,7.6,1.0,7.1,5.4,7.0,5.6,7.0,7.0,7.4,5.5,5.0,7.5,5.2,7.5,8.0,8.0,8.0,7.2,8.0
4461,5.4,9.5,9.0,7.5,7.2,9.0,7.5,6.3,7.0,7.3,7.0,6.6,8.0,8.5,9.5,9.0,8.0,8.0,7.0,8.5,9.6,7.5,7.5,7.0,6.3,8.0
4462,0.8,,,0.0,,,,,,,,,,,,,,,,,,,,,,
4463,8.5,7.0,6.5,7.0,5.4,5.0,6.0,7.0,7.0,5.0,5.1,6.0,4.5,3.0,6.5,7.5,0.0,5.3,,6.2,5.1,8.0,5.5,7.3,5.5,5.0
4467,5.1,5.0,5.0,5.4,3.2,5.0,5.0,3.7,3.0,5.0,3.0,3.4,2.6,5.0,3.8,5.9,3.5,5.5,0.3,3.0,0.3,6.7,,,,
4473,8.9,8.6,9.0,9.0,9.0,10.0,9.5,10.0,9.6,8.7,9.0,10.0,9.7,9.1,9.8,9.0,9.0,9.0,10.0,10.0,9.6,9.5,10.0,9.0,9.5,9.0
4474,6.6,8.5,7.2,7.0,6.2,8.0,6.0,8.0,8.0,8.8,9.0,6.2,6.1,5.5,8.0,5.0,5.0,7.0,7.0,6.5,7.1,8.1,8.0,8.0,6.0,7.4
4475,8.6,8.1,8.5,9.4,9.5,9.0,9.5,5.0,9.5,8.2,9.0,9.5,9.0,9.5,9.0,7.5,6.0,9.5,5.0,9.0,8.0,7.2,6.5,7.0,9.0,5.5
4476,6.6,9.0,8.0,7.6,6.5,5.0,7.0,8.2,7.1,6.8,6.7,8.0,7.1,6.8,7.0,7.8,5.0,8.0,7.0,9.0,6.6,7.0,6.3,6.0,7.0,6.4
4477,5.7,7.0,6.0,5.0,4.0,5.0,8.0,5.2,5.1,6.1,4.1,7.9,5.5,7.0,6.0,6.0,3.4,6.5,5.0,6.3,6.0,6.5,2.5,6.0,4.0,5.0
4479,6.4,5.0,6.0,5.0,5.2,9.5,5.0,6.3,5.5,5.9,5.0,7.0,5.4,6.4,6.5,7.0,6.0,7.6,5.0,5.0,7.0,5.0,5.6,8.6,7.0,6.5
4480,7.7,7.0,7.0,6.7,8.3,6.6,7.0,7.6,6.5,7.8,9.0,7.3,9.0,8.3,6.6,9.0,8.0,7.0,8.0,7.4,7.0,8.0,6.5,5.5,6.1,8.5
4485,6.8,9.0,6.6,8.1,9.0,8.0,8.5,8.3,7.0,8.1,9.0,7.0,8.5,9.0,6.0,9.0,7.0,8.7,8.0,9.0,9.1,8.1,8.0,8.5,7.1,7.0
4488,5.6,7.0,6.0,6.3,6.2,5.0,6.0,7.0,5.3,6.1,5.1,8.3,5.0,7.3,6.9,8.5,7.7,8.0,6.0,5.2,8.0,8.0,7.8,8.6,6.5,7.7
4489,5.5,8.0,8.0,5.5,6.7,6.0,6.0,5.3,3.5,6.4,5.5,5.3,4.6,6.7,7.2,4.5,0.0,6.8,5.4,8.3,5.0,8.5,5.3,,7.0,7.5
4493,,7.5,5.0,5.0,5.7,5.0,,5.3,,,,7.8,6.5,2.0,,,,,,,,,,,,
4494,8.1,5.7,6.0,5.0,7.3,6.6,8.0,8.0,5.4,5.0,7.5,8.0,5.7,5.7,5.2,6.5,5.0,6.0,5.0,7.5,7.3,7.3,6.3,5.0,6.0,5.0
4495,7.5,5.0,6.2,2.3,6.0,8.5,5.0,5.8,6.7,5.6,6.5,3.5,5.0,7.0,6.7,6.7,0.0,7.0,2.0,7.0,7.5,7.5,,,7.2,5.7
4498,5.6,6.0,5.0,5.0,5.3,6.5,6.5,6.0,4.7,5.0,6.0,6.0,5.0,7.2,5.8,0.0,1.6,6.0,4.2,6.8,6.3,5.6,6.7,6.5,4.0,5.5
4500,5.1,8.0,6.8,6.7,6.0,7.0,7.5,3.2,5.0,6.5,5.0,5.7,5.3,8.0,6.3,4.0,0.6,7.9,6.7,7.9,5.4,9.0,3.0,7.7,6.4,7.2
4502,5.6,7.2,6.6,5.5,5.6,5.0,6.5,5.4,5.0,5.5,5.0,5.2,6.2,6.7,1.3,5.9,0.0,8.0,,1.0,,,,,,
4507,6.8,5.9,7.2,9.0,6.2,7.5,7.5,8.0,6.5,6.2,6.4,8.7,7.0,8.5,5.8,5.8,9.0,6.8,7.0,7.1,7.4,7.4,,,8.9,6.6
4510,6.5,5.0,5.0,6.0,6.7,6.0,5.0,2.1,3.0,5.0,6.0,5.0,5.5,5.0,5.1,6.5,7.0,6.0,1.0,5.0,6.4,5.0,5.3,6.3,6.5,6.0
4511,8.0,5.5,7.2,8.5,7.0,9.5,6.0,7.0,8.5,7.3,6.2,7.6,6.7,7.4,8.0,7.6,7.8,7.0,6.2,7.0,8.3,7.2,6.6,6.7,7.0,6.4
4512,3.7,7.0,5.5,4.2,6.4,5.5,6.0,5.0,2.0,6.5,5.0,6.8,2.9,6.0,5.5,6.2,1.0,7.2,8.0,7.7,5.8,5.0,5.8,7.0,7.5,5.0
4517,7.2,8.5,5.5,5.7,7.1,7.0,7.0,5.1,5.0,6.0,7.2,5.1,6.5,6.4,8.6,5.9,5.5,6.0,5.6,7.5,6.0,8.5,6.0,8.0,8.0,6.5
4518,7.0,5.9,7.0,9.0,9.0,,8.0,7.7,7.7,7.4,8.1,8.9,9.0,9.7,7.0,9.0,,9.0,8.3,7.7,7.0,8.5,,,9.8,8.0
4519,6.2,7.4,6.0,6.6,6.8,6.0,2.0,8.2,5.0,5.0,6.5,5.4,5.0,6.0,7.5,6.3,6.0,5.2,5.8,5.0,6.5,8.0,6.0,7.4,5.0,6.2
4520,6.0,5.8,5.0,6.0,6.5,6.3,6.5,8.3,4.0,4.3,6.0,5.5,5.1,6.0,6.1,8.6,6.6,6.0,2.0,7.2,6.0,8.5,3.0,7.2,6.3,7.5
4521,6.3,7.0,5.0,5.0,6.0,5.0,5.0,6.5,6.6,5.3,6.0,9.0,5.3,9.0,7.2,5.0,6.0,5.0,7.5,3.5,8.0,7.7,5.0,4.0,6.5,6.5
4522,6.5,6.0,4.0,5.5,6.0,4.0,5.0,4.2,5.1,5.0,6.6,4.0,5.0,6.6,6.0,5.2,6.6,6.7,2.0,6.0,6.0,6.5,5.0,7.1,5.4,5.0
4523,6.6,6.6,6.6,6.6,,6.6,6.1,8.0,,,,,,,,,,,,,,9.0,,,9.5,
4528,8.1,7.0,7.2,6.0,9.0,6.0,8.0,5.1,5.5,6.5,8.5,6.0,5.3,7.7,6.8,7.7,4.7,7.6,5.0,7.5,7.0,7.5,6.5,8.1,6.0,7.0
4529,6.5,7.0,5.5,6.0,5.2,4.0,5.5,5.0,5.5,3.5,5.0,5.0,4.3,7.0,6.3,6.6,5.0,6.5,5.0,5.7,6.0,6.6,5.8,8.4,8.0,6.5
4532,5.5,6.5,5.0,5.0,2.9,0.0,5.5,5.0,5.0,0.0,6.5,8.2,4.0,7.0,5.2,6.1,7.0,5.0,7.0,6.0,6.5,6.5,1.0,2.0,7.7,4.0
4534,0.8,6.5,7.0,5.0,6.3,8.0,5.0,5.5,7.0,5.5,6.3,5.6,5.5,9.0,6.0,6.6,7.0,6.0,5.8,6.0,6.2,6.0,6.1,5.0,6.0,
4535,7.0,7.0,7.0,8.4,7.0,6.7,6.3,9.6,9.5,9.4,8.0,8.9,,9.5,,8.5,,8.0,,,,,,,,
4538,6.9,8.2,7.0,7.6,7.4,8.1,7.0,8.2,6.0,6.5,7.0,8.1,6.3,7.5,6.0,7.7,5.0,7.6,8.5,9.0,8.5,9.0,7.0,5.5,5.0,7.5
4542,5.9,7.5,6.2,6.0,6.6,5.3,4.0,5.1,5.4,6.6,6.0,5.6,5.0,6.5,1.3,5.5,2.0,5.7,3.0,5.1,5.0,5.0,3.8,0.0,6.1,5.0
4543,5.0,4.0,5.0,5.5,5.0,3.7,6.5,3.3,3.9,4.0,5.0,1.6,5.0,5.8,5.6,7.1,7.0,4.1,9.3,3.5,7.5,5.6,6.4,5.0,5.0,6.3
